guid,category,time,event,first_seen,last_seen,title,link
https://news.web.nhk/newsweb/na/nd-20260813de43873,政治,4080,1,1787148960,1787149440,赤間防災相“今回の大雨で2人心肺停止と報告受けた”,https://news.web.nhk/newsweb/na/nd-20260813de43873
https://news.web.nhk/newsweb/na/nd-20260813de43900,政治,92040,1,1787148960,1787237400,高市首相「官邸連絡室」で被害状況の把握など対応 SNS投稿,https://news.web.nhk/newsweb/na/nd-20260813de43900
https://news.web.nhk/newsweb/na/nd-20260814de43911,スポーツ,92040,1,1787148960,1787237400,【プロ野球結果】パ・リーグ首位のソフトバンク 3連勝で止まる,https://news.web.nhk/newsweb/na/nd-20260814de43911
https://news.web.nhk/newsweb/na/nd-20260814de43919,国際,92040,1,1787148960,1787237400,政府 ロシアへの対抗措置を検討 プーチン氏の北方領土訪問受け,https://news.web.nhk/newsweb/na/nd-20260814de43919
https://news.web.nhk/newsweb/na/nd-20260814de43919,政治,92040,1,1787148960,1787237400,政府 ロシアへの対抗措置を検討 プーチン氏の北方領土訪問受け,https://news.web.nhk/newsweb/na/nd-20260814de43919
https://news.web.nhk/newsweb/na/nd-20260814de43955,国際,92040,1,1787148960,1787237400,ウクライナで地雷探知の新システム 日本の支援で供与,https://news.web.nhk/newsweb/na/nd-20260814de43955
https://news.web.nhk/newsweb/na/nd-20260814de43957,国際,92040,1,1787148960,1787237400,ベルギー「フラワーカーペット」両国友好記念し日本デザインに,https://news.web.nhk/newsweb/na/nd-20260814de43957
https://news.web.nhk/newsweb/na/nd-20260814de43958,国際,92040,1,1787148960,1787237400,ベルリンの壁建設開始から65年で追悼式典 当時を知る人も出席,https://news.web.nhk/newsweb/na/nd-20260814de43958
https://news.web.nhk/newsweb/na/nd-20260814de43959,国際,92040,1,1787148960,1787237400,米「イラン海上封鎖 無期限可能」ホルムズ海峡開放 見通せず,https://news.web.nhk/newsweb/na/nd-20260814de43959
https://news.web.nhk/newsweb/na/nd-20260814de43968,国際,92040,1,1787148960,1787237400,S＆P500 株価指数が最高値 FRB利上げ観測後退で,https://news.web.nhk/newsweb/na/nd-20260814de43968
https://news.web.nhk/newsweb/na/nd-20260814de43968,経済,95400,1,1787148960,1787240760,S＆P500 株価指数が最高値 FRB利上げ観測後退で,https://news.web.nhk/newsweb/na/nd-20260814de43968
